id	Other	Exon_14
DCUN1D1	1276.83129375955	1167.89406337443
P3H1	1977.18547739761	1724.11094300749
ENPEP	429.075956899156	341.554169243343
PHKG2	1194.96441444816	1339.26142741405
ZDHHC12	2019.97896151724	1708.99341596948
ZNF518B	642.366362224073	537.49396523141
SPOUT1	1250.97490160887	1136.95103325365
FAM86DP	344.087461793131	400.288325114876
GATA6-AS1	17.2411079465182	24.8901942385863
MMP9	4990.81739729555	3932.43915299016
TXNDC17	2993.99148526119	3603.24224177091
SRSF1	6040.13159020096	5622.71075437641
ZFP14	296.09500156377	339.574226993122
EDNRA	1349.52318210615	1677.9980072274
FBXL13	70.2988722273899	131.932086385672
PGRMC2	3220.52365084505	2869.06817855271
CCDC71	816.00778226862	739.482272430213
CGB7	13.2734533754215	16.9625364255954
LINC00519	9.33386006277207	11.7734731656839
ZNF710-AS1	125.73114178671	144.037595270425
CA9	241.652696349284	349.130197577491
LINC00115	20.4256087833213	24.6812098039614
H6PD	5838.13985758758	5042.4019541723
AMPH	275.987089739434	64.8824773820161
MTAP	1235.51903993648	1065.94130524954
PPL	5734.10703811059	4983.67270022894
DBR1	647.432530954484	589.631670556192
AQP7	71.0914184930066	253.49200787379
HOPX	13049.1497174219	9991.90996562002
ZNF622	1705.47297554439	1990.58457179686
LINC02435	3.46454111191394	5.07777928721261
HSP90AA6P	4.05621411570369	5.41378810883498
AC023509.1	3.93995775584012	4.51227018029072
ADCK1	304.142206442779	343.201416976845
CNPPD1	2995.78942716144	2737.20820995035
AL133415.1	10.0890590437863	12.8113818723818
AC023355.1	16.9006724303982	10.36307033567
DOCK4	969.009309879569	1122.35075347487
PRPF38B	1706.73654126894	1840.08795622838
ZNF136	347.590796592736	379.526244312898
AL354714.2	46.9505245821595	40.3819052154408
AC116036.2	6.57454241844455	5.00434919678823
AC020951.1	4.99718366437048	7.14531452370917
MDFIC	3312.19096073577	2819.16831965353
ABCG1	1400.7892440817	1623.5076800267
SRGAP2B	83.889832504111	70.7771027274626
AC073367.1	4.86975112483364	6.06820408633136
AC002480.2	45.779159592848	61.6141320706934
AC015961.2	8.68506784010865	13.853717891765
AC010864.1	12.6282718650464	15.8023044345576
NPM1P9	4.55371546141629	5.57772830713555
KIAA1191	4446.83335276799	4899.50782219841
FGFR4	436.377795192196	352.959217397062
PA2G4	5050.92494879577	5844.56892668296
RNF39	358.096919117677	281.057846072382
